"Teil,""Anzahl"""
"hmhy003,""21.0"""
"hmhy004,""10.0"""
"hmhy005,""10.0"""
"hmit001,""12.0"""
"hmit002,""1.0"""
"hmlz001,""100.0"""
"hmlz002,""30.0"""
"hmlz003,""30.0"""
"hmlz004,""50.0"""
"hmlz005,""1808.0"""
"hmlz006,""216.0"""
"hmma006,""50.0"""
"hmma007,""50.0"""
"hmma008,""305.0"""
"hmma009,""285.0"""
"hmma010,""52.0"""
"hmma011,""250.0"""
"hmma015,""500.0"""
"hmma016,""100.0"""
"hmma017,""100.0"""
"hmma018,""100.0"""
"hmma022,""54.0"""
"hmma500,""1100.0"""
"hmma501,""330.0"""
"hmma502,""425.0"""
"hmma503,""400.0"""
"hmma504,""891.0"""
"hmma505,""519.0"""
"hmma506,""300.0"""
"hmma507,""425.0"""
"hmma508,""975.0"""
"hmma509,""20.0"""
"hmma510,""130.0"""
"hmma511,""110.0"""
"hmma512,""100.0"""
"hmpr001,""2.0"""
"hmpr004,""159.0"""
"hmpr005,""50.0"""
"hmpr007,""166.0"""
"hmpr009,""200.0"""
"hmpr011,""40.0"""
"hmpr012,""11.0"""
"hmpr013,""2.0"""
"hmpr014,""17.0"""
"hmpr015,""4.0"""
"hmpr016,""3.0"""
"hmpr017,""1.0"""
"hmpr018,""1.0"""
"hmpr019,""1.0"""
"hmpr021,""3.0"""
"hmpr023,""1.0"""
"hmpr026,""5.0"""
"hmpr034,""12.0"""
"hmpr047,""6.0"""
"hmpr066,""4.0"""
"hmpr069,""9.0"""
"hmpr072,""2.0"""
"hmpr078,""1043.0"""
"hmpr084,""1.0"""
"hmpr085,""1.0"""
"hmpr086,""1.0"""
"hmpr101,""24.0"""
"hmpr103,""4.0"""
"hmpr107,""200.0"""
"hmpr128,""2.0"""
"hmpr149,""10.0"""
"hmpr151,""48.0"""
"hmpr152,""6.0"""
"hmpr161,""12.0"""
"hmpr166,""1.0"""
"hmpr202,""36.0"""
"hmpr213,""2.0"""
"hmpr218,""1.0"""
"hmpr238,""4.0"""
"hmpr240,""20.0"""
"hmpr241,""109.0"""
"hmpr249,""1.0"""
"hmpr252,""2.0"""
"hmpr253,""1.0"""
"hmpr254,""1.0"""
"hmpr257,""1.0"""
"hmpr258,""1.0"""
"hmpr260,""1.0"""
"hmpr261,""1.0"""
"hmpr262,""1.0"""
"hmpr263,""1.0"""
"hmpr264,""1.0"""
"hmpr265,""1.0"""
"hmpr266,""2.0"""
"hmpr267,""2.0"""
"hmpr268,""1.0"""
"hmpr269,""1.0"""
"hmpr270,""1.0"""
"hmpr272,""3.0"""
"hmpr273,""2.0"""
"hmpr274,""50.0"""
"hmpr277,""5.0"""
"hmpr278,""1.0"""
"hmpr279,""1.0"""
"hmpr284,""4.0"""
"hmpr285,""50.0"""
"hmpr286,""100.0"""
"hmpr287,""50.0"""
"hmpr291,""600.0"""
"hmpr292,""3.0"""
"hmpr293,""3.0"""
"hmpr294,""3.0"""
"hmpr297,""300.0"""
"hmpr302,""1.0"""
"hmpr306,""1.0"""
"hmpr308,""1.0"""
"hmpr309,""1.0"""
"hmpr310,""1.0"""
"hmpr312,""8.0"""
"hmpr313,""2.0"""
"hmpr320,""3.0"""
"hmpr321,""1.0"""
"hmpr324,""2.0"""
"hmpr325,""1.0"""
"hmpr326,""2.0"""
"hmpr327,""1.0"""
"hmpr328,""19.0"""
"hmpr329,""5.0"""
"hmpr330,""5.0"""
"hmpr331,""130.0"""
"hmpr338,""1.0"""
"hmpr339,""15.0"""
"hmpr341,""6.0"""
"hmpr342,""2.0"""
"hmpr343,""60.0"""
"hmpr344,""30.0"""
"hmpr345,""160.0"""
"hmpr346,""50.0"""
"hmpr350,""50.0"""
"hmpr352,""1.0"""
"hmpr353,""1.0"""
"hmpr354,""1.0"""
"hmpr355,""1.0"""
"hmpr356,""1.0"""
"hmpr357,""1.0"""
"hmpr373,""3.0"""
"hmpr446,""2.0"""
"hmpr447,""10.0"""
"hmpr448,""36.0"""
"hmpr449,""3.0"""
"hmpr450,""4.0"""
"hmpr484,""4.0"""
"hmpr489,""12.0"""
"kas187133003,""5980.0"""
"kas187133113,""944.0"""
"kas194140060,""881.0"""
"m20005.00.65,""13410.0"""
"m20007.00.65,""4500.0"""
"m20008.01.65,""41000.0"""
"m20010.00.65,""1098.0"""
"m20010.01.65,""95720.0"""
"m20012.00.65,""3168.0"""
"m20012.01.65,""2165.0"""
"m20015.00.65,""749.0"""
"m20015.01.65,""22740.0"""
"m20020.00.65,""16340.0"""
"m20025.00.65,""3698.0"""
"m20025.01.65,""3770.0"""
"m25005.01.65,""17473.0"""
"m25006.00.pa,""7100.0"""
"m25007.00.pa,""1500.0"""
"m25008.00.65,""497.0"""
"m25008.00.pa,""4110.0"""
"m25008.01.65,""5528.0"""
"m25010.00.65,""5135.0"""
"m25010.01.65,""3250.0"""
"m25011.00.pa,""130.0"""
"m25012.00.65,""8750.0"""
"m25012.00.pa,""11910.0"""
"m25012.01.65,""5612.0"""
"m25013.00.pa,""550.0"""
"m25015.00.65,""1497.0"""
"m25015.00.pa,""1370.0"""
"m25015.01.65,""1750.0"""
"m25016.00.pa,""2600.0"""
"m25016.01.65,""496.0"""
"m25017.00.pa,""5660.0"""
"m25018.00.65,""5000.0"""
"m25018.00.pa,""770.0"""
"m25020.00.65,""2224.0"""
"m25020.00.pa,""8985.0"""
"m25020.01.65,""375.0"""
"m25021.00.pa,""270.0"""
"m25022.00.pa,""353.0"""
"m25025.00.65,""3648.0"""
"m25025.01.65,""10165.0"""
"m25030.00.pa,""200.0"""
"m25030.01.65,""6502.0"""
"m25032.00.pa,""5010.0"""
"m25035.00.65,""990.0"""
"m25035.01.65,""444.0"""
"m25040.01.65,""300.0"""
"m25045.00.65,""294.0"""
"m30005.00.65,""79468.0"""
"m30005.01.65,""60211.0"""
"m30005.11.pa,""12818.0"""
"m30005.50.65,""21630.0"""
"m30005.51.65,""990.0"""
"m30006.00.65,""986.0"""
"m30006.00.pa,""556.0"""
"m30006.01.pa,""4037.0"""
"m30007.00.pa,""1280.0"""
"m30007.50.65,""2490.0"""
"m30008.00.65,""95662.0"""
"m30008.00.pa,""2556.0"""
"m30008.01.65,""16970.0"""
"m30008.01.pa,""1352.0"""
"m30008.50.65,""39388.0"""
"m30008.51.65,""1000.0"""
"m30009.00.pa,""3070.0"""
"m30009.01.pa,""177.0"""
"m30010.00.65,""246372.0"""
"m30010.00.pa,""2676.0"""
"m30010.01.65,""41414.0"""
"m30010.01.pa,""722.0"""
"m30010.03.65,""1928.0"""
"m30010.50.65,""53704.0"""
"m30011.00.pa,""8794.0"""
"m30011.01.65,""9190.0"""
"m30011.01.pa,""3900.0"""
"m30011.50.65,""4106.0"""
"m30012.00.65,""17737.0"""
"m30012.00.pa,""2700.0"""
"m30012.01.65,""49488.0"""
"m30012.02.65,""1683.0"""
"m30012.50.65,""10470.0"""
"m30012.51.65,""141.0"""
"m30013.00.65,""18909.0"""
"m30013.00.pa,""550.0"""
"m30013.01.pa,""300.0"""
"m30014.00.65,""3428.0"""
"m30014.00.pa,""600.0"""
"m30014.01.65,""4958.0"""
"m30014.01.pa,""2000.0"""
"m30014.50.65,""6500.0"""
"m30014.51.65,""10902.0"""
"m30015.00.65,""43206.0"""
"m30015.01.65,""51410.0"""
"m30015.01.ps,""390.0"""
"m30015.50.65,""2223.0"""
"m30015.51.65,""3455.0"""
"m30016.00.65,""10827.0"""
"m30016.01.65,""8285.0"""
"m30016.01.pa,""900.0"""
"m30017.00.65,""1527.0"""
"m30017.01.65,""1557.0"""
"m30017.01.pa,""900.0"""
"m30018.00.65,""48443.0"""
"m30018.00.pa,""8660.0"""
"m30018.01.65,""17737.0"""
"m30018.01.pa,""975.0"""
"m30018.50.65,""7.0"""
"m30019.00.65,""250.0"""
"m30019.00.pa,""13.0"""
"m30020.00.65,""1677.0"""
"m30020.00.pa,""6620.0"""
"m30020.01.65,""100670.0"""
"m30020.01.pa,""22258.0"""
"m30020.01.ps,""245.0"""
"m30020.50.65,""19930.0"""
"m30020.51.65,""2358.0"""
"m30021.00.65,""2008.0"""
"m30021.00.pa,""10330.0"""
"m30022.00.pa,""4942.0"""
"m30022.01.65,""7050.0"""
"m30022.01.pa,""1300.0"""
"m30023.00.pa,""980.0"""
"m30023.01.pa,""1500.0"""
"m30024.00.pa,""1922.0"""
"m30024.01.pa,""1825.0"""
"m30025.00.65,""23391.0"""
"m30025.00.pa,""1535.0"""
"m30025.01.65,""3310.0"""
"m30025.01.pa,""1267.0"""
"m30025.50.65,""1250.0"""
"m30025.51.65,""242.0"""
"m30026.00.pa,""870.0"""
"m30027.00.65,""5500.0"""
"m30027.01.pa,""8300.0"""
"m30029.00.pa,""300.0"""
"m30030.00.65,""87861.0"""
"m30030.00.pa,""400.0"""
"m30030.01.65,""15687.0"""
"m30030.01.pa,""4320.0"""
"m30030.50.65,""4345.0"""
"m30030.51.65,""400.0"""
"m30032.00.pa,""1500.0"""
"m30033.00.65,""160.0"""
"m30033.00.pa,""1153.0"""
"m30034.01.pa,""1400.0"""
"m30035.00.65,""13454.0"""
"m30035.00.pa,""1550.0"""
"m30035.01.65,""2107.0"""
"m30035.01.pa,""8021.0"""
"m30035.50.65,""8051.0"""
"m30037.00.65,""215.0"""
"m30040.00.65,""21303.0"""
"m30040.00.pa,""18257.0"""
"m30040.01.65,""4313.0"""
"m30040.01.pa,""510.0"""
"m30040.01.ps,""6750.0"""
"m30040.51.65,""261.0"""
"m30044.00.pa,""1410.0"""
"m30044.01.65,""82.0"""
"m30045.00.65,""6100.0"""
"m30045.01.65,""5214.0"""
"m30045.01.pa,""2946.0"""
"m30050.00.65,""2707.0"""
"m30050.01.65,""29.0"""
"m30050.01.pa,""2200.0"""
"m30050.50.65,""7280.0"""
"m30055.00.65,""2699.0"""
"m30055.01.ps,""600.0"""
"m30055.50.65,""570.0"""
"m30060.00.65,""10017.0"""
"m30d07.01.pa,""2800.0"""
"m30d09.01.pa,""2478.0"""
"m30e06.00.pa,""6996.0"""
"m30e08.00.pa,""6460.0"""
"m30e10.00.pa,""4800.0"""
"m30e12.00.pa,""682.0"""
"m30e14.00.pa,""450.0"""
"m30e15.00.pa,""2685.0"""
"m30e16.00.pa,""960.0"""
"m30e30.00.pa,""1986.0"""
"m40005.00.65,""6250.0"""
"m40005.01.65,""8106.0"""
"m40010.00.65,""7236.0"""
"m40010.00.pa,""2185.0"""
"m40010.01.65,""10547.0"""
"m40010.01.pa,""25220.0"""
"m40010.11.pa,""1572.0"""
"m40011.01.pa,""1775.0"""
"m40012.00.65,""260.0"""
"m40012.00.pa,""900.0"""
"m40012.01.65,""2050.0"""
"m40012.01.pa,""1547.0"""
"m40013.00.60,""854.0"""
"m40014.00.65,""4320.0"""
"m40014.01.65,""2587.0"""
"m40015.00.65,""22250.0"""
"m40015.01.65,""23347.0"""
"m40015.01.ps,""1855.0"""
"m40016.00.65,""3041.0"""
"m40016.00.pa,""3422.0"""
"m40016.01.pa,""2092.0"""
"m40018.00.65,""3000.0"""
"m40018.00.pa,""2000.0"""
"m40018.01.ps,""490.0"""
"m40020.00.65,""8028.0"""
"m40020.00.pa,""250.0"""
"m40020.01.65,""38491.0"""
"m40020.01.pa,""3200.0"""
"m40020.01.ps,""324.0"""
"m40021.00.pa,""500.0"""
"m40022.01.pa,""700.0"""
"m40025.00.pa,""7914.0"""
"m40025.01.65,""12654.0"""
"m40025.01.pa,""3947.0"""
"m40025.01.ps,""606.0"""
"m40027.00.pa,""4413.0"""
"m40030.00.65,""4975.0"""
"m40030.00.pa,""3550.0"""
"m40030.01.65,""4857.0"""
"m40030.01.99,""2059.0"""
"m40030.01.pa,""85.0"""
"m40030.01.ps,""6.0"""
"m40033.11.pa,""2790.0"""
"m40034.00.pa,""26.0"""
"m40035.00.65,""3287.0"""
"m40035.01.65,""1600.0"""
"m40036.00.pa,""860.0"""
"m40036.01.pa,""200.0"""
"m40040.00.65,""29.0"""
"m40040.00.pa,""705.0"""
"m40040.01.65,""3638.0"""
"m40045.00.65,""8335.0"""
"m40045.01.65,""450.0"""
"m40050.00.65,""350.0"""
"m40050.00.pa,""2878.0"""
"m40050.01.65,""1575.0"""
"m40055.00.65,""4090.0"""
"m40055.01.65,""636.0"""
"m40055.01.ps,""600.0"""
"m40060.00.65,""950.0"""
"m40060.00.pa,""998.0"""
"m40060.01.65,""1800.0"""
"m40060.01.pa,""1469.0"""
"m40065.01.pa,""2195.0"""
"m40070.00.65,""2060.0"""
"m40080.01.65,""1014.0"""
"m40095.01.65,""661.0"""
"m40100.01.65,""635.0"""
"m40d06.01.pa,""200.0"""
"m40d08.01.pa,""507.0"""
"m40d12.01.pa,""2695.0"""
"m50.1.ps,""194.0"""
"m50010.00.65,""2497.0"""
"m50012.00.65,""750.0"""
"m50015.00.65,""3700.0"""
"m50015.01.65,""1591.0"""
"m50015.01.ps,""290.0"""
"m50018.01.65,""120.0"""
"m50020.00.65,""2245.0"""
"m50020.01.65,""2220.0"""
"m50025.00.65,""2080.0"""
"m50025.01.65,""743.0"""
"m50030.01.65,""645.0"""
"m50035.00.65,""11750.0"""
"m50035.01.65,""895.0"""
"m50040.01.65,""83.0"""
"m50045.00.65,""395.0"""
"m50050.01.65,""119.0"""
"m50055.00.65,""1150.0"""
"m50060.00.65,""599.0"""
"m50060.01.65,""849.0"""
"m50070.00.65,""900.0"""
"m50070.01.65,""900.0"""
"m50080.00.65,""12.0"""
"m50080.01.ps,""435.0"""
"m50090.00.65,""248.0"""
"m50090.01.65,""611.0"""
"m50100.00.65,""890.0"""
"m50100.01.65,""492.0"""
"m60010.01.99,""1618.0"""
"m60015.01.ps,""1499.0"""
"m60015.51.99,""2055.0"""
"m60020.00.99,""756.0"""
"m60020.01.99,""220.0"""
"m60020.01.ps,""700.0"""
"m60020.51.99,""1656.0"""
"m60025.00.99,""205.0"""
"m60025.01.99,""2482.0"""
"m60025.51.99,""229.0"""
"m60030.01.99,""1343.0"""
"m60030.01.ps,""540.0"""
"m60030.51.99,""602.0"""
"m60035.01.ps,""461.0"""
"m60035.51.99,""672.0"""
"m60040.01.99,""1800.0"""
"m60040.01.ps,""140.0"""
"m60040.51.99,""1150.0"""
"m60045.01.99,""1549.0"""
"m60045.51.99,""188.0"""
"m60050.51.99,""57.0"""
"m60055.01.ps,""431.0"""
"m60060.01.99,""1650.0"""
"m60060.01.ps,""477.0"""
"m60060.51.99,""39.0"""
"m60065.01.99,""582.0"""
"m60070.01.99,""1140.0"""
"m60075.01.99,""107.0"""
"m60080.01.99,""7.0"""
"m60080.51.99,""90.0"""
"m60085.01.ps,""680.0"""
"m60090.01.99,""1481.0"""
"m60090.51.99,""64.0"""
"m60100.01.99,""88.0"""
"m60100.51.99,""327.0"""
"m60110.01.99,""70.0"""
"m60110.51.99,""850.0"""
"m60120.01.99,""358.0"""
"m60120.01.ps,""21.0"""
"m60130.01.99,""600.0"""
"m60150.01.99,""1988.0"""
"m60150.51.99,""111.0"""
"m60160.51.99,""182.0"""
"mat_14,""181.0"""
"mat_15,""317.0"""
"mat_16,""225.0"""
"mat_2,""52.5"""
"mat_22,""75.0"""
"mat_29,""25.0"""
"mat_3,""2964.965"""
"mat_30,""50.0"""
"mat_32,""60.0"""
"mat_33,""101.0"""
"mat_36,""215.0"""
"mat_37,""125.0"""
"mat_39,""15.0"""
"mat_41,""275.23"""
"mat_42,""4.481"""
"mat_43,""350.0"""
"mat_44,""230.0"""
"mat_6,""930.0"""
"mb_10,""48.59"""
"mb_11,""8.1"""
"mb_13,""10.48"""
"mb_14,""1.72"""
"mb_16,""2.73"""
"mb_17,""4.07"""
"mb_18,""14.41"""
"mb_19,""80.0"""
"mb_2,""81.687"""
"mb_20,""18.095"""
"mb_21,""8.0"""
"mb_22,""2.0"""
"mb_3,""43.258"""
"mb_4,""19.44"""
"mb_5,""15.655"""
"mb_6,""15.8"""
"mb_7,""6.9"""
"mb_8,""7.75"""
"mb_9,""21.18"""
"n10020661.90,""1300.0"""
"n10020674.60,""37700.0"""
"n10030660.45,""3140.0"""
"n10030674.41,""500.0"""
"n12030660.60,""315000.0"""
"n12030661.40,""23000.0"""
"n12040660.10,""8277.0"""
"n14080674.60,""7000.0"""
"n15070660.10,""180.0"""
"n16030674.60,""34497.0"""
"n16060660.10,""9250.0"""
"n20030660.90,""2500.0"""
"n20040661.10,""54750.0"""
"n20050660.60,""13540.0"""
"n20050661.90,""6846.0"""
"n20050674.60,""16400.0"""
"n20060660.90,""24150.0"""
"n20060661.10,""11090.0"""
"n20100661.10,""5400.0"""
"n25050661.10,""6396.0"""
"n25060674.10,""29000.0"""
"n25080660.10,""39640.0"""
"n25100674.40,""21615.0"""
"n25120661.10,""10930.0"""
"n25180660.40,""20320.0"""
"n30080661.60,""7650.0"""
"n30100674.10,""20000.0"""
"n40080660.60,""2450.0"""
"n40120660.90,""38642.0"""
"n50100674.10,""5500.0"""
"ot08020,""2.0"""
"ot10015,""1.0"""
"ot12020,""5.0"""
"ot15015,""12.0"""
"ot17020,""1.0"""
"ot18020,""73.0"""
"ot20020,""5.0"""
"ot22020,""6.0"""
"ot25020,""1.0"""
"ot30020,""15.0"""
"ot30030,""16.0"""
"ot30050,""26.0"""
"ot32020,""1.0"""
"ot40025,""8.0"""
"ot40040,""15.0"""
"ot50025,""13.0"""
"ot50050,""2.0"""
"ot50075,""5.0"""
"ot60025,""3.0"""
"ot70050,""3.0"""
"ot80100,""2.0"""
"p01203003060,""2666.0"""
"p013025030hp,""18200.0"""
"p015030030hp,""60.0"""
"p01504505060,""23140.0"""
"p01602302020,""6340.0"""
"p01804003060,""5040.0"""
"p01805505060,""37165.0"""
"p02104005060,""524780.0"""
"p022040050pr,""95.0"""
"p02204505060,""6937.0"""
"p02204505099,""157200.0"""
"p02205001050,""27430.0"""
"p02205505099,""22500.0"""
"p022055100hp,""21060.0"""
"p022060050pet,""2966.0"""
"p024050050pr,""401695.0"""
"p02505005060,""29980.0"""
"p02505005095,""19590.0"""
"p025050050hp,""6000.0"""
"p025050050pa,""17020.0"""
"p02506005060,""299990.0"""
"p028045050hp,""19210.0"""
"p028050030hp,""7800.0"""
"p028050050hp,""37260.0"""
"p028055050hp,""46290.0"""
"p028060080hp,""200.0"""
"p028060100hp,""3000.0"""
"p02807003080,""400.0"""
"p028080050hp,""15300.0"""
"p03005010060,""560.0"""
"p03205005060,""17537.0"""
"p03205005065,""10790.0"""
"p032050050pr,""16980.0"""
"p03206001050,""38490.0"""
"p032060020gfk,""6284.0"""
"p032060020hp,""920.0"""
"p03206003060,""75.0"""
"p03206003067,""12300.0"""
"p03206005080,""7005.0"""
"p03206005090,""52895.0"""
"p03206005095,""24700.0"""
"p032060050hp,""27000.0"""
"p03206008065,""4830.0"""
"p03206008090,""246000.0"""
"p032060080pa,""47585.0"""
"p032060080pr,""65500.0"""
"p032060100hp,""61750.0"""
"p032060150hp,""9496.0"""
"p03207005061,""500.0"""
"p03207015010,""105.0"""
"p032070200pr,""8028.0"""
"p03208002060,""13400.0"""
"p03208005090,""79000.0"""
"p03208005095,""16000.0"""
"p03208005099,""10000.0"""
"p032080050pr,""69300.0"""
"p032080100hp,""15905.0"""
"p03208015099,""445.0"""
"p03209010090,""7000.0"""
"p032100100hp,""24900.0"""
"p032100200hp,""140.0"""
"p03212010060,""21177.0"""
"p03212010065,""3430.0"""
"p033080100hp,""9000.0"""
"p03706005060,""26600.0"""
"p04107003050,""4267.0"""
"p04111010080,""5033.0"""
"p04206005060,""1953.0"""
"p04206405060,""17355.0"""
"p04207005099,""60460.0"""
"p04208001080,""24006.0"""
"p042080050pr,""9500.0"""
"p04209001080,""576.0"""
"p04209008090,""44400.0"""
"p042090080hp,""23000.0"""
"p042100025pa,""6560.0"""
"p04210005065,""1160.0"""
"p042100100hp,""13000.0"""
"p04214015090,""109000.0"""
"p042150050hp,""12175.0"""
"p043080050hp,""11750.0"""
"p04312010060,""39000.0"""
"p045080050pa,""25550.0"""
"p04607006093,""5300.0"""
"p05011010090,""97516.0"""
"p05110001020,""1440.0"""
"p05308001080,""14780.0"""
"p05308002050,""13980.0"""
"p05308002080,""9000.0"""
"p05308002090,""120860.0"""
"p05308005060,""3830.0"""
"p05308005065,""1048.0"""
"p05308005090,""42680.0"""
"p053080050pa,""10900.0"""
"p05308008060,""74988.0"""
"p05310005060,""33740.0"""
"p05310005090,""10000.0"""
"p05312005060,""83600.0"""
"p05312005095,""19600.0"""
"p053120050hp,""28200.0"""
"p05312008060,""13500.0"""
"p05510803063,""1166.0"""
"p05611002060,""38295.0"""
"p06108802083,""29170.0"""
"p06108803065,""2500.0"""
"p06108805060,""14785.0"""
"p06210001050,""16456.0"""
"p06210003090,""3295.0"""
"p06210003099,""1460.0"""
"p06210005010,""19800.0"""
"p06210005065,""2170.0"""
"p06212002080,""3530.0"""
"p06212010099,""950.0"""
"p063090050hp,""9400.0"""
"p06314015060,""1050.0"""
"p06408001050,""39000.0"""
"p06410008099,""18500.0"""
"p06414015099,""5935.0"""
"p065120050pa,""2940.0"""
"p065120100pa,""1738.0"""
"p070140150pr,""69500.0"""
"p07212005060,""670.0"""
"p08014008090,""5910.0"""
"p08110805090,""5045.0"""
"p08110805095,""8000.0"""
"p08216005010,""135888.0"""
"p090180150hp,""18500.0"""
"p092116030pr,""2000.0"""
"p09512005090,""77000.0"""
"p100140020hp,""119640.0"""
"p10015005099,""9986.0"""
"p12017005080,""26900.0"""
"p125190100pr,""16000.0"""
"p13021003090,""103109.0"""
"p13724005080,""2084.0"""
"PC2,""1425.0"""
"PE2,""135.0"""
"PS3,""106.0"""
"PS4,""475.0"""
"PS5,""567.4"""
"PS6,""249.0"""
"RAL2,""19.3"""
"RAL3,""270.3"""
"RAL4,""194.0"""
"RAL5,""127.7"""
"RAL6,""119.6"""
"RBZ0,""548.7"""
"RBZ1,""310.0"""
"RBZ11,""221.5"""
"RBZ12,""3559.1"""
"RBZ2,""540.24"""
"RBZ3,""886.7"""
"RCN0,""170.0"""
"RCN1,""30.6"""
"RCU1,""66.6"""
"RCU10,""138.0"""
"RCU12,""181.1"""
"RCU15,""1415.6"""
"RCU17,""232.2"""
"RCU20,""491.21"""
"RCU22,""139.6"""
"RCU23,""801.0"""
"RCU26,""661.5"""
"RCU3,""200.1"""
"RCU30,""9.0"""
"RCU31,""50.5"""
"RCU4,""680.0"""
"RCU44,""0.8"""
"RCU47,""63.5"""
"RCU5,""154.7"""
"RCU51,""194.0"""
"RCU55,""18.5"""
"RCU57,""18.7"""
"RCU6,""99.2"""
"RCU72,""903.2"""
"rcu73,""628.6"""
"RCU75,""51.0"""
"RCU9,""406.5"""
"RCUA0,""825.4"""
"RCUA10,""953.1"""
"RCUA11,""125.0"""
"RCUA13,""197.5"""
"RCUA14,""259.5"""
"RCUA15,""80.8"""
"RCUA19,""1179.5"""
"RCUA23,""1347.0"""
"RCUA24,""168.6"""
"RCUA25,""93.0"""
"RCUA26,""449.5"""
"RCUA27,""55.5"""
"RCUA28,""12.0"""
"RCUA29,""79.2"""
"RCUA30,""45.7"""
"RCUA31,""220.0"""
"RCUA5,""100.0"""
"RCUA9,""113.9"""
"RCUKH15,""265.4"""
"RCUKH8,""56.0"""
"RMS10,""3.6"""
"RMS11,""64.4"""
"RMS13,""42.0"""
"RMS14,""13.7"""
"RMS16,""114.3"""
"RMS17,""971.9"""
"RMS18,""137.005"""
"RMS19,""432.9"""
"RMS20,""14.0"""
"RMS24,""136.8"""
"RMS27,""310.2"""
"RMS28,""95.7"""
"RMS29,""38.48"""
"RMS3,""15.3"""
"RMS30,""183.28"""
"RMS31,""1070.1"""
"RMS34,""243.6"""
"RMS42,""6.6"""
"RMS5,""102.2"""
"RMS70,""13.0"""
"RMS79,""11.06"""
"RMS8,""81.0"""
"RMS9,""85.7"""
"RMSA0,""134.3"""
"RMSA1,""66.0"""
"RMSA10,""572.9"""
"RMSA11,""50.1"""
"RMSA13,""223.6"""
"RMSA15,""71.6"""
"RMSA16,""113.0"""
"RMSA17,""212.0"""
"RMSA18,""26.2"""
"RMSA19,""252.0"""
"RMSA2,""50.3"""
"RMSA20,""126.0"""
"RMSA21,""562.0"""
"RMSA22,""108.0"""
"RMSA23,""220.9"""
"RMSA24,""68.8"""
"RMSA25,""222.5"""
"RMSA26,""171.0"""
"RMSA28,""106.8"""
"RMSA29,""146.8"""
"RMSA3,""104.0"""
"RMSA30,""761.6"""
"RMSA31,""87.5"""
"RMSA32,""382.6"""
"RMSA33,""124.6"""
"RMSA35,""165.0"""
"RMSA36,""30.5"""
"RMSA39,""334.0"""
"RMSA41,""100.4"""
"RMSA44,""386.6"""
"RMSA45,""33.8"""
"RMSA48,""188.0"""
"RMSA5,""111.6"""
"RMSA7,""293.7"""
"RMSA8,""68.0"""
"RMSA9,""62.6"""
"RRF13,""5.7"""
"RRF3,""326.42"""
"RRF4,""1.9"""
"RRF8,""4.307"""
"RRF9,""16.5"""
"RST1,""47.4"""
"s15100092068,""19118.0"""
"s28170143060,""4110.0"""
"SAL0,""15.7"""
"SAL1,""64.2"""
"SAL10,""22.9"""
"SAL11,""44.5"""
"SAL12,""21.2"""
"SAL13,""43.7"""
"SAL14,""19.3"""
"SAL15,""75.2"""
"SAL16,""66.0"""
"SAL18,""10.0"""
"SAL2,""29.0"""
"SAL20,""13.3"""
"SAL21,""17.9"""
"SAL25,""439.9"""
"SAL26,""186.7"""
"SAL27,""100.0"""
"SAL28,""30.0"""
"SAL29,""114.6"""
"SAL3,""9.8"""
"SAL30,""22.0"""
"SAL32,""3.3"""
"SAL36,""15.6"""
"SAL4,""52.1"""
"SAL49,""0.2"""
"SAL6,""222.9"""
"SAL7,""43.8"""
"SAL8,""38.5"""
"SAL9,""36.6"""
"SBZ0,""58.3"""
"SCN2,""0.9"""
"SCN3,""15.6"""
"SCN5,""16.5"""
"SCN6,""53.3"""
"SCN9,""35.9"""
"SCU10,""39.1"""
"SCU132,""8.8"""
"SCU14,""31.9"""
"SCU15,""1.3"""
"SCU16,""9.4"""
"SCU17,""84.2"""
"SCU18,""64.4"""
"SCU23,""76.0"""
"SCU25,""43.4"""
"SCU3,""38.5"""
"SCU31,""63.8"""
"SCU32,""60.6"""
"SCU33,""73.3"""
"SCU35,""51.5"""
"SCU37,""50.5"""
"SCU39,""50.5"""
"SCU4,""103.3"""
"SCU40,""290.1"""
"SCU42,""20.8"""
"SCU43,""90.3"""
"SCU44,""163.0"""
"SCU5,""7.4"""
"SCU51,""132.8"""
"SCU53,""1.5"""
"SCU55,""16.4"""
"SCU58,""4.5"""
"SCU59,""8.8"""
"SCU6,""58.0"""
"SCU60,""100.5"""
"SCU62,""46.7"""
"SCU68,""138.3"""
"SCU69,""5.0"""
"SCU7,""102.5"""
"SCU71,""31.4"""
"SCU72,""103.8"""
"SCU75,""63.8"""
"SCU76,""214.0"""
"SCU8,""6.1"""
"SCU80,""7.7"""
"SCU83,""41.6"""
"SCU84,""32.6"""
"SCU85,""81.0"""
"SCU87,""4.1"""
"SCU88,""18.2"""
"SCU89,""19.2"""
"SCU9,""117.9"""
"SCU91,""199.8"""
"SCU92,""2.0"""
"SCUA1,""16.6"""
"SCUA10,""32.5"""
"SCUA11,""18.7"""
"SCUA14,""29.4"""
"SCUA15,""142.9"""
"SCUA19,""379.3"""
"SCUA2,""46.2"""
"SCUA21,""136.9"""
"SCUA24,""93.6"""
"SCUA25,""543.1"""
"SCUA3,""164.3"""
"SCUA30,""99.1"""
"SCUA31,""52.5"""
"SCUA32,""23.6"""
"SCUA35,""277.1"""
"SCUA37,""637.7"""
"SCUA39,""10.6"""
"SCUA4,""125.6"""
"SCUA41,""15.6"""
"SCUA43,""26.5"""
"SCUA44,""132.9"""
"SCUA46,""97.8"""
